original_ent,original_entLabel,original_coord,original_categoryLabels,original_P1566,original_streetAddress,original_description,original_latitudine,original_longitudine,distance,formatted,lat,lon,housenumber,name,street,district,postcode,suburb,city,county,county_code,state,state_code,country,country_code,attribution,attribution_license,attribution_url
http://www.wikidata.org/entity/Q79482727,Ippodromo La Maura,"(9.1145022, 45.4899273)",ippodromo,,"Via Lampugnano 95, I-20151 Milano",ippodromo a Milano,45.4899273,9.1145022,0.6527495199632686,"Via Lampugnano, 20151 Milano MI, Italia",45.4898051,9.1147493,,Via Lampugnano,Via Lampugnano,Municipio 8 di Milano,20151,Quartiere Gallaratese,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q7924394,via Sant’Andrea,"(9.197, 45.469)",strada urbana,,,strada di Milano,45.469,9.197,4.570323779119443,"Via Sant'Andrea, 10a, 20122 Milano MI, Italia",45.4689993,9.1969414,10a,,Via Sant'Andrea,,20122,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q79005374,via della Commenda,"(9.199, 45.458)",strada urbana,,,strada di Milano,45.458,9.199,7.9928721296271235,"Via Della Commenda, 10, 20122 Milano MI, Italia",45.457929,9.198984,10,,Via Della Commenda,Comune di Milano,20122,Barona,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
http://www.wikidata.org/entity/Q78798255,,"(9.22902, 45.471692)","teatro, cinema, ex edificio o struttura",,"Via Sangallo 33, 20133 Milano MI",,45.471692,9.22902,2.893701366533347,"Via Sangallo, 34, 20133 Milano MI, Italia",45.47169,9.229057,34,,Via Sangallo,Comune di Milano,20133,Lambrate,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
http://www.wikidata.org/entity/Q77806790,Centrale elettrica di Santa Radegonda,"(9.192553, 45.465195)",centrale termoelettrica,,,La prima centrale termoelettrica italiana e prima dell'Europa continentale,45.465195,9.192553,16.828912008397808,"The Space Cinema Odeon, Via Santa Radegonda, 8, 20121 Milano MI, Italia",45.4651207,9.192365,8,The Space Cinema Odeon,Via Santa Radegonda,Comune di Milano,20121,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q771894,Biblioteca nazionale Braidense,"(9.18774722, 45.4719)","biblioteca di conservazione, biblioteca nazionale, biblioteca pubblica statale",,"via Brera, 28 - 20121 Milano",biblioteca pubblica statale a Milano,45.4719,9.18774722,0,"Palazzo di Brera, Via Fiori Oscuri, 20121 Milano MI, Italia",45.4718805,9.188510785046098,,Palazzo di Brera,Via Fiori Oscuri,,20121,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q771894,Biblioteca nazionale Braidense,"(9.18774722, 45.4719)","biblioteca di conservazione, biblioteca nazionale, biblioteca pubblica statale",,"Via Brera 28, 20121 Milano",biblioteca pubblica statale a Milano,45.4719,9.18774722,0,"Palazzo di Brera, Via Fiori Oscuri, 20121 Milano MI, Italia",45.4718805,9.188510785046098,,Palazzo di Brera,Via Fiori Oscuri,,20121,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q766538,stazione di Milano Porta Genova,"(9.16944444, 45.45333333)",stazione di testa,3173425.0,Piazzale Porta Genova 4,stazione ferroviaria italiana,45.45333333,9.16944444,3.2560673637486097,"Milano Porta Genova, 20144 Milano MI, Italia",45.453305,9.169455,,Milano Porta Genova,,Comune di Milano,20144,Moncucco,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q765067,Casa Campanini,"(9.20348, 45.46558)","edificio, casa",,Via Vincenzo Bellini 11,edificio di Milano,45.46558,9.20348,33.86554350409477,"Via Vincenzo Bellini, 3, 20122 Milano MI, Italia",45.465549,9.203912,3,,Via Vincenzo Bellini,Comune di Milano,20122,Lambrate,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
http://www.wikidata.org/entity/Q765067,Casa Campanini,"(9.20414, 45.4657)","edificio, casa",,Via Vincenzo Bellini 11,edificio di Milano,45.4657,9.20414,0,"Casa Campanini, Via Vincenzo Bellini, 11, 29135 Milano MI, Italia",45.4656231,9.2042568,11,Casa Campanini,Via Vincenzo Bellini,,29135,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q765067,Casa Campanini,"(9.20348, 45.46558)","edificio, casa",,"Via Bellini, 11",edificio di Milano,45.46558,9.20348,33.86554350409477,"Via Vincenzo Bellini, 3, 20122 Milano MI, Italia",45.465549,9.203912,3,,Via Vincenzo Bellini,Comune di Milano,20122,Lambrate,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
http://www.wikidata.org/entity/Q765067,Casa Campanini,"(9.20414, 45.4657)","edificio, casa",,"Via Bellini, 11",edificio di Milano,45.4657,9.20414,0,"Casa Campanini, Via Vincenzo Bellini, 11, 29135 Milano MI, Italia",45.4656231,9.2042568,11,Casa Campanini,Via Vincenzo Bellini,,29135,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q76322732,piazza Armando Diaz,"(9.189994, 45.462334)",piazza,,,piazza di Milano,45.462334,9.189994,2.95762939308641,"Piazza Armando Diaz, 20122 Milano MI, Italia",45.46236,9.190002,,Piazza Armando Diaz,,Comune di Milano,20122,Barona,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q7601898,,"(9.206867, 45.485213)",albergo,,,,45.485213,9.206867,1.5379201587591667,"Starhotels Anderson, Piazza Luigi di Savoia, 20124 Milano MI, Italia",45.4852888,9.207045629017125,,Starhotels Anderson,Piazza Luigi di Savoia,,20124,Municipio 2,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q752332,rotonda della Besana,"(9.205145, 45.459756)","cimitero, museo, ex edificio religioso, complesso di edifici",6929996.0,Viale Regina Margherita,complesso religioso nel comune di Milano,45.459756,9.205145,21.690722645760697,"Museo dei bambini, Via Enrico Besana, 12, 20122 Milano MI, Italia",45.4599507,9.2051279,12,Museo dei bambini,Via Enrico Besana,Comune di Milano,20122,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q750778,chiesa di Santa Maria del Carmine,"(9.18611, 45.4706)","chiesa, complesso di edifici",,Piazza del Carmine,edificio religioso di Milano,45.4706,9.18611,0,"Chiesa di Santa Maria del Carmine, Piazza del Carmine, 20121 Milano MI, Italia",45.470450850000006,9.186021622800766,,Chiesa di Santa Maria del Carmine,Piazza del Carmine,,20121,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q74102064,piazza Castello,"(9.181138888, 45.469083333)",piazza,,,piazza di Milano,45.469083333,9.181138888,3.602491134624325,"Fontana di Piazza Castello, Piazza Castello, 20121 Milano MI, Italia",45.46923049565218,9.180949765217393,,Fontana di Piazza Castello,Piazza Castello,,20121,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q73983544,Piazza Fratelli Bandiera,"(9.210666666, 45.470638888)",piazza,,,piazza di Milano,45.470638888,9.210666666,2.2004946087533486,"Piazza Fratelli Bandiera, 20129 Milano MI, Italia",45.470646,9.210693,,,Piazza Fratelli Bandiera,Comune di Milano,20129,Lambrate,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q73982391,Monumento a Carlo Porta,"(9.195052, 45.462732)",statua,,,"monumento di Milano, Italia",45.462732,9.195052,1.1240789094487127,"Carlo Porta, Via Verziere, 20122 Milano MI, Italia",45.462738,9.1950636,,Carlo Porta,Via Verziere,,20122,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q73914706,via Laura Ciceri Visconti,"(9.220615, 45.454692)",strada urbana,,,strada di Milano,45.454692,9.220615,20.986809613607548,"Via Laura Ciceri Visconti, 10, 20137 Milano MI, Italia",45.454688,9.220346,10,,Via Laura Ciceri Visconti,Comune di Milano,20137,Ortica,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
http://www.wikidata.org/entity/Q73904016,stadio Mario Giuriati,"(9.232921, 45.477851)","impianto sportivo universitario, impianto di rugby a 15",11837592.0,"V. G. Ponzio, I-20133 Milano",impianto sportivo di Milano,45.477851,9.232921,0,"Campo Giuriati, Percorso campestre, 20133 Milano MI, Italia",45.4774472,9.23270505095665,,Campo Giuriati,Percorso campestre,,20133,Municipio 3,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q737912,palazzo Clerici,"(9.18696, 45.466777)",palazzo italiano,,Via Clerici 5,palazzo di Milano,45.466777,9.18696,5.206828229118351,"Palazzo Clerici, Via Clerici, 20121 Milano MI, Italia",45.4667744,9.187187783080706,,Palazzo Clerici,Via Clerici,,20121,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q737912,palazzo Clerici,"(9.187416, 45.466815)",palazzo italiano,,Via Clerici 5,palazzo di Milano,45.466815,9.187416,6.2238532993469295,"Via Clerici, 4, 20121 Milano MI, Italia",45.466761,9.187395,4,,Via Clerici,Comune di Milano,20121,Barona,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
http://www.wikidata.org/entity/Q7367053,,"(9.19388889, 45.46361111)",albergo,,,,45.46361111,9.19388889,4.171386218760989,"Fontana del Piermarini, 20122 Milano MI, Italia",45.46358,9.193859,,Fontana del Piermarini,,Comune di Milano,20122,Oggiaro,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q735559,metropolitana di Milano,"(9.19, 45.466944444)",metropolitana,,,"rete di linee metropolitane di Milano, Italia",45.466944444,9.19,3.1581373661264927,"Statua di Leonardo da Vinci, Piazza della Scala, 20121 Milano MI, Italia",45.4669725,9.1900063,,Statua di Leonardo da Vinci,Piazza della Scala,,20121,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q734515,chiesa di Santa Maria presso San Celso,"(9.187669, 45.454396)","santuario, basilica minore",,Corso Italia,chiesa di Milano,45.454396,9.187669,0.7775412919746397,"Chiesa di San Celso, Via Aldo Lusardi, 20136 Milano MI, Italia",45.45430935,9.18780641878393,,Chiesa di San Celso,Via Aldo Lusardi,,20136,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q734371,chiesa di San Bernardino alle Ossa,"(9.195554, 45.462497)","chiesa, oratorio",,Piazza S. Stefano,chiesa di Milano,45.462497,9.195554,0,"Chiesa di San Bernardino alle Ossa, Via San Bernardino, 20122 Milano MI, Italia",45.46260255,9.195550331295108,,Chiesa di San Bernardino alle Ossa,Via San Bernardino,,20122,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q734371,chiesa di San Bernardino alle Ossa,"(9.19561111, 45.46255278)","chiesa, oratorio",,Piazza S. Stefano,chiesa di Milano,45.46255278,9.19561111,0,"Chiesa di San Bernardino alle Ossa, Via San Bernardino, 20122 Milano MI, Italia",45.46260255,9.195550331295108,,Chiesa di San Bernardino alle Ossa,Via San Bernardino,,20122,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q734359,Palazzo Saporiti,"(9.202529, 45.471343)",palazzo italiano,,"Corso Venezia, 40",palazzo di Milano,45.471343,9.202529,2.0357984055569136,"Giardino di Villa Invernizzi, Via Cappuccini, 20219 Milano MI, Italia",45.47092225,9.202828348262162,,Giardino di Villa Invernizzi,Via Cappuccini,,20219,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q734359,Palazzo Saporiti,"(9.20244, 45.471845)",palazzo italiano,,"Corso Venezia, 40",palazzo di Milano,45.471845,9.20244,4.05725391177766,"Via Palestro, 24, 20121 Milano MI, Italia",45.471877,9.202415,24,,Via Palestro,Comune di Milano,20121,Oggiaro,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
http://www.wikidata.org/entity/Q734359,Palazzo Saporiti,"(9.202529, 45.471343)",palazzo italiano,,Corso Venezia 40,palazzo di Milano,45.471343,9.202529,2.0357984055569136,"Giardino di Villa Invernizzi, Via Cappuccini, 20219 Milano MI, Italia",45.47092225,9.202828348262162,,Giardino di Villa Invernizzi,Via Cappuccini,,20219,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q734359,Palazzo Saporiti,"(9.20244, 45.471845)",palazzo italiano,,Corso Venezia 40,palazzo di Milano,45.471845,9.20244,4.05725391177766,"Via Palestro, 24, 20121 Milano MI, Italia",45.471877,9.202415,24,,Via Palestro,Comune di Milano,20121,Oggiaro,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
http://www.wikidata.org/entity/Q734216,basilica di Sant'Eufemia,"(9.18861111, 45.4575)","chiesa, basilica minore",,Piazza Sant'Eufemia,edificio religioso di Milano,45.4575,9.18861111,0,"Basilica di Sant’Eufemia, Piazza Sant'Eufemia, 20122 Milano MI, Italia",45.4574945,9.18860114577061,,Basilica di Sant’Eufemia,Piazza Sant'Eufemia,,20122,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q734204,porta Ticinese,"(9.180216, 45.452513)","casello, porta cittadina",,Piazzale XXIV Maggio,porta cittadina di Milano,45.452513,9.180216,0,"Porta Ticinese, Piazza Ventiquattro Maggio, 20136 Milano MI, Italia",45.45248575,9.18020677095896,,Porta Ticinese,Piazza Ventiquattro Maggio,,20136,Municipio 5,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q732658,Palazzo Litta,"(9.177911, 45.466152)",palazzo italiano,,"corso Magenta, 24 - Milano",palazzo di Milano,45.466152,9.177911,13.485391888229989,"Boccascena Cafè, Corso Magenta, 24, 20123 Milano MI, Italia",45.466045,9.1778296,24,Boccascena Cafè,Corso Magenta,Comune di Milano,20123,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q732658,Palazzo Litta,"(9.177911, 45.466152)",palazzo italiano,,"Corso Magenta, 24",palazzo di Milano,45.466152,9.177911,13.485391888229989,"Boccascena Cafè, Corso Magenta, 24, 20123 Milano MI, Italia",45.466045,9.1778296,24,Boccascena Cafè,Corso Magenta,Comune di Milano,20123,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q732658,Palazzo Litta,"(9.177911, 45.466152)",palazzo italiano,,Corso Magenta 24,palazzo di Milano,45.466152,9.177911,13.485391888229989,"Boccascena Cafè, Corso Magenta, 24, 20123 Milano MI, Italia",45.466045,9.1778296,24,Boccascena Cafè,Corso Magenta,Comune di Milano,20123,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q731479,chiesa di San Carlo al Corso,"(9.196286, 45.466207)","convento, chiesa, basilica minore",,Corso Vittorio Emanuele II,edificio religioso di Milano,45.466207,9.196286,0,"Basilica di San Carlo al Corso, Piazza San Carlo, 20122 Milano MI, Italia",45.4662847,9.196198861875196,,Basilica di San Carlo al Corso,Piazza San Carlo,,20122,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q731222,chiesa di San Vittore al Corpo,"(9.169899, 45.462494)",chiesa,,Via S. Vittore,chiesa di Milano,45.462494,9.169899,0,"Basilica di San Vittore al Corpo, Via San Vittore, 20123 Milano MI, Italia",45.46256985,9.169970225316456,,Basilica di San Vittore al Corpo,Via San Vittore,,20123,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q731222,chiesa di San Vittore al Corpo,"(9.169899, 45.462494)",chiesa,,Via San Vittore,chiesa di Milano,45.462494,9.169899,0,"Basilica di San Vittore al Corpo, Via San Vittore, 20123 Milano MI, Italia",45.46256985,9.169970225316456,,Basilica di San Vittore al Corpo,Via San Vittore,,20123,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q730981,palazzo Belgioioso,"(9.192682, 45.46752)",palazzo italiano,,Piazza Belgioioso 2,"palazzo di Milano, sito in piazza Belgioioso",45.46752,9.192682,0,"Palazzo Belgioioso, Via degli Omenoni, 20121 Milano MI, Italia",45.467623950000004,9.192540730058724,,Palazzo Belgioioso,Via degli Omenoni,,20121,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q730981,palazzo Belgioioso,"(9.192423, 45.467578)",palazzo italiano,,Piazza Belgioioso 2,"palazzo di Milano, sito in piazza Belgioioso",45.467578,9.192423,2.5500086536355964,"Piazza Belgioioso, 2, 20121 Milano MI, Italia",45.467598,9.192407,2,,Piazza Belgioioso,Comune di Milano,20121,Oggiaro,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
http://www.wikidata.org/entity/Q730701,Porta Nuova,"(9.19108333, 45.48299444)",quartiere,,,quartiere di Milano,45.48299444,9.19108333,0,"Porta Nuova - Edificio E1 E2, Piazza Gae Aulenti, 8, 20100 Milano MI, Italia",45.483016,9.1911647,8,Porta Nuova - Edificio E1 E2,Piazza Gae Aulenti,,20100,Municipio 9,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q729978,Mediolanum,"(9.185321, 45.462907)","municipio, sito archeologico, città antica, città romana, città",,,"antica Milano, originariamente villaggio celtico poi diventato città romana",45.462907,9.185321,20.346883935119017,"Piazza San Sepolcro, 9, 20123 Milano MI, Italia",45.4628615,9.1850683,9,,Piazza San Sepolcro,Comune di Milano,20123,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q7269166,,"(9.189068, 45.435846)",albergo,,,,45.435846,9.189068,0.9566547538198326,"Via Lampedusa, 20141 Milano MI, Italia",45.4358594,9.188492,,Via Lampedusa,Via Lampedusa,Morivione,20141,Municipio 5,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q7245128,Hotel Principe di Savoia,"(9.19679, 45.47972)",albergo,6512000.0,piazza della Repubblica,albergo di Milano,45.47972,9.19679,14.9221744879128,"Piazza della Repubblica, 17, 20124 Milano MI, Italia",45.4798088,9.1969335,17,,Piazza della Repubblica,,20124,Municipio 2,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q7245128,Hotel Principe di Savoia,"(9.19649, 45.4811)",albergo,6512000.0,piazza della Repubblica,albergo di Milano,45.4811,9.19649,2.394351347021661,"Torre Diamante, Piazza Lina Bo Bardi, 20124 Milano MI, Italia",45.48099435,9.196240984772826,,Torre Diamante,Piazza Lina Bo Bardi,,20124,Municipio 9,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q7231318,Porta Garibaldi,"(9.18694444, 45.48083333)",quartiere di Milano,,,quartiere di Milano,45.48083333,9.18694444,19.59424621778945,"Corso Como, 2, 20154 Milano MI, Italia",45.481007,9.186987,2,,Corso Como,Comune di Milano,20154,Oggiaro,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
http://www.wikidata.org/entity/Q72177603,Museo della macchina da scrivere,"(9.187286, 45.494606)","museo di un ente privato, museo della tecnologia",,"Via Luigi Federico Menabrea 10, 20159 Milano",museo a Milano,45.494606,9.187286,1.869507426049064,"Museo della Macchina da Scrivere, Via Luigi Federico Menabrea, 10, 20159 Milano MI, Italia",45.494603,9.1872624,10,Museo della Macchina da Scrivere,Via Luigi Federico Menabrea,Comune di Milano,20159,Municipio 9,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q7190409,piazza Duca d'Aosta,"(9.20329, 45.48489)",piazza,,,piazza di Milano,45.48489,9.20329,0.5539083387543371,"Centrale FS, Piazza Duca d'Aosta, 20124 Milano MI, Italia",45.4848852,9.2032881,,Centrale FS,Piazza Duca d'Aosta,,20124,Municipio 2,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q71615031,,"(9.196002, 45.474393)","edificio, palazzo italiano",,Via Manin 11-13-15-17,,45.474393,9.196002,12.426029038697317,"Via Daniele Manin, 15a, 20121 Milano MI, Italia",45.4743601,9.1961543,15a,,Via Daniele Manin,Comune di Milano,20121,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q71615031,,"(9.19612, 45.474168)","edificio, palazzo italiano",,Via Manin 11-13-15-17,,45.474168,9.19612,4.572805881581917,"Via Daniele Manin, 13, 20121 Milano MI, Italia",45.4742077,9.1961047,13,,Via Daniele Manin,,20121,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q71615031,,"(9.196002, 45.474393)","edificio, palazzo italiano",,Via Daniele Manin 11-13-15-17 - Milano,,45.474393,9.196002,12.426029038697317,"Via Daniele Manin, 15a, 20121 Milano MI, Italia",45.4743601,9.1961543,15a,,Via Daniele Manin,Comune di Milano,20121,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q71615031,,"(9.19612, 45.474168)","edificio, palazzo italiano",,Via Daniele Manin 11-13-15-17 - Milano,,45.474168,9.19612,4.572805881581917,"Via Daniele Manin, 13, 20121 Milano MI, Italia",45.4742077,9.1961047,13,,Via Daniele Manin,,20121,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q71610410,palazzo Olivetti,"(9.187483, 45.467031)",edificio,,via Clerici,edificio di Milano,45.467031,9.187483,2.7654177208886033,"Intesa Sanpaolo, 20121 Milano MI, Italia",45.467035,9.187518,,Intesa Sanpaolo,,Comune di Milano,20121,Barona,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q71543196,"Teatro ""La piccola Canobbiana""","(9.1917, 45.46136)","teatro, entità scomparsa",,,"ex-teatro di Milano, Italia",45.46136,9.1917,1.7478694403386394,"Via Larga, 16, 20122 Milano MI, Italia",45.4613443,9.1916989,16,,Via Larga,,20122,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q7136483,parco Adriano,"(9.252044, 45.518647)",parco cittadino,,,parco di Milano,45.518647,9.252044,139.8399726811307,"Via Privata Trasimeno, 84/7, 20128 Milano MI, Italia",45.517482,9.251368,84/7,,Via Privata Trasimeno,Comune di Milano,20128,Crescenzago,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
http://www.wikidata.org/entity/Q71285628,chiesa di San Pier Giuliano Eymard,"(9.094539, 45.456259)",chiesa,,,chiesa di Milano,45.456259,9.094539,0,"San Piergiuliano d'Eymard, Via Valsesia, 20152 Milano MI, Italia",45.4561403,9.094542064119928,,San Piergiuliano d'Eymard,Via Valsesia,,20152,Municipio 7,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q7127007,Palazzetto Taverna,"(9.196689, 45.467127)","palazzo, palazzo italiano",,"Via Montenapoleone, 2",palazzo di Milano,45.467127,9.196689,0,"Palazzetto Taverna, Via Monte Napoleone, 2, 20122 Milano MI, Italia",45.4671556,9.1966242,2,Palazzetto Taverna,Via Monte Napoleone,,20122,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
